,cat_id,cat_nm_0,cat_nm_1,cat_nm_2,cat_nm_3
1577,50003358,생활/건강,공구,설비공구,코어드릴
1578,50003359,생활/건강,공구,설비공구,파이프머신
1579,50003290,생활/건강,공구,설비공구,확관기
1580,50003443,생활/건강,공구,소형기계,기타소형기계
1581,50003441,생활/건강,공구,소형기계,모터
1582,50003442,생활/건강,공구,소형기계,발전기
1583,50003440,생활/건강,공구,소형기계,펌프
1584,50003387,생활/건강,공구,수작업공구,공구세트
1585,50003388,생활/건강,공구,수작업공구,공구함
1586,50003404,생활/건강,공구,수작업공구,기타수작업공구
1587,50003389,생활/건강,공구,수작업공구,니퍼
1588,50003390,생활/건강,공구,수작업공구,도끼
1589,50003391,생활/건강,공구,수작업공구,드라이버
1590,50003392,생활/건강,공구,수작업공구,렌치
1591,50003393,생활/건강,공구,수작업공구,망치
1592,50003394,생활/건강,공구,수작업공구,몽키
1593,50003401,생활/건강,공구,수작업공구,바이스
1594,50003395,생활/건강,공구,수작업공구,복스
1595,50003396,생활/건강,공구,수작업공구,스패너
1596,50003403,생활/건강,공구,수작업공구,작업대
1597,50003397,생활/건강,공구,수작업공구,타카
1598,50003398,생활/건강,공구,수작업공구,타카핀
1599,50003399,생활/건강,공구,수작업공구,펜치
1600,50003400,생활/건강,공구,수작업공구,플라이어
1601,50003402,생활/건강,공구,수작업공구,핀셋
1602,50003454,생활/건강,공구,안전용품,기타안전용품
1603,50003445,생활/건강,공구,안전용품,마스크
1604,50003444,생활/건강,공구,안전용품,보안경
1605,50003453,생활/건강,공구,안전용품,비상/구난용품
1606,50003446,생활/건강,공구,안전용품,소방용품
1607,50003447,생활/건강,공구,안전용품,소화기
1608,50003448,생활/건강,공구,안전용품,안전/작업복
1609,50003449,생활/건강,공구,안전용품,안전모
1610,50003450,생활/건강,공구,안전용품,안전장갑
1611,50003451,생활/건강,공구,안전용품,안전표시/신호
1612,50003386,생활/건강,공구,에어공구,기타에어공구
1613,50003379,생활/건강,공구,에어공구,에어건
1614,50003380,생활/건강,공구,에어공구,에어렌치
1615,50003381,생활/건강,공구,에어공구,에어스프레이건
1616,50003382,생활/건강,공구,에어공구,에어타카
1617,50003383,생활/건강,공구,에어공구,에어호스/게이지
1618,50003385,생활/건강,공구,에어공구,유압공구
1619,50003384,생활/건강,공구,에어공구,컴프레서
1620,50003367,생활/건강,공구,예초기,가스예초기
1621,50003368,생활/건강,공구,예초기,엔진예초기
1622,50003370,생활/건강,공구,예초기,예초기부품
1623,50003369,생활/건강,공구,예초기,충전/전기예초기
1624,50003360,생활/건강,공구,용접공구,용접기
1625,50003361,생활/건강,공구,용접공구,용접봉
1626,50003362,생활/건강,공구,용접공구,용접용품
1627,50003363,생활/건강,공구,용접공구,인두기
1628,50003364,생활/건강,공구,용접공구,인두용품
1629,50003365,생활/건강,공구,용접공구,절단기
1630,50003366,생활/건강,공구,용접공구,해빙기
1631,50003540,생활/건강,공구,운반용품,사다리
1632,50006195,생활/건강,공구,운반용품,지게차
1633,50003541,생활/건강,공구,운반용품,핸드카트/운반기
1634,50003378,생활/건강,공구,원예공구,기타원예공구
1635,50006194,생활/건강,공구,원예공구,농기계
1636,50003371,생활/건강,공구,원예공구,농기구
1637,50003373,생활/건강,공구,원예공구,비료살포기
1638,50003377,생활/건강,공구,원예공구,스프링클러
1639,50003372,생활/건강,공구,원예공구,압축분무기
1640,50003374,생활/건강,공구,원예공구,원예가위
1641,50003375,생활/건강,공구,원예공구,잔디깎이
1642,50003376,생활/건강,공구,원예공구,호스/호스카트
1643,50003459,생활/건강,공구,전기용품,기타 전기용품
1644,50003455,생활/건강,공구,전기용품,멀티탭
1645,50003456,생활/건강,공구,전기용품,일회용 건전지
1646,50003457,생활/건강,공구,전기용품,일회용 리튬건전지
1647,50005301,생활/건강,공구,전기용품,전선/케이블
1648,50003458,생활/건강,공구,전기용품,충전용 건전지/배터리
1649,50003409,생활/건강,공구,전동공구,광택기
1650,50003417,생활/건강,공구,전동공구,기타전동공구
1651,50003405,생활/건강,공구,전동공구,드릴세트
1652,50003406,생활/건강,공구,전동공구,비트세트
1653,50003410,생활/건강,공구,전동공구,송풍기
1654,50003411,생활/건강,공구,전동공구,열풍기
1655,50003412,생활/건강,공구,전동공구,전동공구액세서리
1656,50003413,생활/건강,공구,전동공구,전동드릴
1657,50003408,생활/건강,공구,전동공구,청소기
1658,50003414,생활/건강,공구,전동공구,충전드릴
1659,50003416,생활/건강,공구,전동공구,컷쏘
1660,50003415,생활/건강,공구,전동공구,해머드릴
1661,50003418,생활/건강,공구,절삭공구,각도/고속절단기
1662,50003419,생활/건강,공구,절삭공구,그라인더
1663,50003420,생활/건강,공구,절삭공구,그라인더날
1664,50003421,생활/건강,공구,절삭공구,다용도조각기
1665,50003422,생활/건강,공구,절삭공구,루터
1666,50003423,생활/건강,공구,절삭공구,루터날
1667,50003424,생활/건강,공구,절삭공구,직소기
1668,50003425,생활/건강,공구,절삭공구,직소기날
1669,50003460,생활/건강,공구,접착용품,글루건
1670,50003461,생활/건강,공구,접착용품,세정제/클리너
1671,50003462,생활/건강,공구,접착용품,스프레이
1672,50006193,생활/건강,공구,접착용품,시멘트/몰탈
1673,50003464,생활/건강,공구,접착용품,실리콘
1674,50003463,생활/건강,공구,접착용품,윤활유
1675,50003465,생활/건강,공구,접착용품,접착제
1676,50003466,생활/건강,공구,체결용품,나사
1677,50003467,생활/건강,공구,체결용품,리벳
1678,50003468,생활/건강,공구,체결용품,못
1679,50003469,생활/건강,공구,체결용품,볼트/너트
1680,50003623,생활/건강,공구,체결용품,스프링
1681,50003528,생활/건강,공구,체결용품,핀
1682,50003529,생활/건강,공구,체결용품,홀딩클램프
1683,50003439,생활/건강,공구,측정공구,기타측정기
1684,50003426,생활/건강,공구,측정공구,레이저측정기
1685,50003434,생활/건강,공구,측정공구,방사능측정기
1686,50003438,생활/건강,공구,측정공구,산소포화도측정기
1687,50003427,생활/건강,공구,측정공구,산업용저울
1688,50003428,생활/건강,공구,측정공구,수평기
1689,50003430,생활/건강,공구,측정공구,염도계
1690,50003429,생활/건강,공구,측정공구,온도계/습도계
1691,50003431,생활/건강,공구,측정공구,워킹자/줄자
1692,50003436,생활/건강,공구,측정공구,음주측정기
1693,50003435,생활/건강,공구,측정공구,조도계
1694,50003432,생활/건강,공구,측정공구,캘리퍼스
1695,50003433,생활/건강,공구,측정공구,테스트기
1696,50003437,생활/건강,공구,측정공구,흡연측정기
1697,50003532,생활/건강,공구,페인트,락카/스프레이페인트
1698,50003530,생활/건강,공구,페인트,수성페인트
1699,50003531,생활/건강,공구,페인트,유성페인트
1700,50003539,생활/건강,공구,페인트용품,기타페인트용품
1701,50003538,생활/건강,공구,페인트용품,롤러
1702,50003534,생활/건강,공구,페인트용품,바니시
1703,50006192,생활/건강,공구,페인트용품,방수제
1704,50003537,생활/건강,공구,페인트용품,붓
1705,50003535,생활/건강,공구,페인트용품,스테인
1706,50003536,생활/건강,공구,페인트용품,에폭시
1707,50003533,생활/건강,공구,페인트용품,젯소
